"id","state_id:id","code","street","street_type","district","city_id:id"
cep_69010100,"br_am","69010100","Luiz Antony","Rua","Centro","l10n_br_data_base.city_112"
cep_69049611,"br_am","69049611","B","Rua","Redenção","l10n_br_data_base.city_112"
cep_69010161,"br_am","69010161","Messias","Beco","Centro","l10n_br_data_base.city_112"
cep_69010160,"br_am","69010160","Constantino Nery","Avenida","Centro","l10n_br_data_base.city_112"
cep_69010154,"br_am","69010154","Tapajós","Beco","Centro","l10n_br_data_base.city_112"
cep_69010151,"br_am","69010151","Paraiso","Beco","Centro","l10n_br_data_base.city_112"
cep_69010150,"br_am","69010150","Tapajós","Rua","Centro","l10n_br_data_base.city_112"
cep_69010140,"br_am","69010140","Ferreira Pena","Rua","Centro","l10n_br_data_base.city_112"
cep_69010360,"br_am","69010360","da Escola","Beco","Aparecida","l10n_br_data_base.city_112"
cep_69010320,"br_am","69010320","Carolina das Neves","Rua","Aparecida","l10n_br_data_base.city_112"
cep_69010174,"br_am","69010174","Simões","Travessa","Centro","l10n_br_data_base.city_112"
cep_69029110,"br_am","69029110","São Luís","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69010090,"br_am","69010090","Epaminondas","Avenida","Centro","l10n_br_data_base.city_112"
cep_69010080,"br_am","69010080","Vinte e Quatro de Maio","Rua","Centro","l10n_br_data_base.city_112"
cep_69010070,"br_am","69010070","José Clemente","Rua","Centro","l10n_br_data_base.city_112"
cep_69010060,"br_am","69010060","Dez de Julho","Rua","Centro","l10n_br_data_base.city_112"
cep_69010050,"br_am","69010050","Barroso","Rua","Centro","l10n_br_data_base.city_112"
cep_69010043,"br_am","69010043","Padre Ghisland","Beco","Centro","l10n_br_data_base.city_112"
cep_69005180,"br_am","69005180","dos Andradas","Rua","Centro","l10n_br_data_base.city_112"
cep_69010130,"br_am","69010130","Simão Bolívar","Rua","Centro","l10n_br_data_base.city_112"
cep_69010240,"br_am","69010240","São Sebastião","Praça","Centro","l10n_br_data_base.city_112"
cep_69010120,"br_am","69010120","Ramos Ferreira","Avenida","Centro","l10n_br_data_base.city_112"
cep_69029200,"br_am","69029200","Comendador Matos Areosa","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029291,"br_am","69029291","Vivaldo das Neves","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029290,"br_am","69029290","Cinco das Neves","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029280,"br_am","69029280","Dom Pedro I","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029270,"br_am","69029270","Dona Leopoldina","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029140,"br_am","69029140","Hansenclever Santana","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029250,"br_am","69029250","São Lázaro","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69028411,"br_am","69028411","12","Rua","Flores","l10n_br_data_base.city_112"
cep_69029230,"br_am","69029230","Santo Antônio","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029130,"br_am","69029130","Comendador J. G. Araújo","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029210,"br_am","69029210","Camelo","Beco","Santo Antônio","l10n_br_data_base.city_112"
cep_69029320,"br_am","69029320","Padre Francisco","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029191,"br_am","69029191","Solimões","Travessa","Santo Antônio","l10n_br_data_base.city_112"
cep_69029190,"br_am","69029190","Solimões","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029180,"br_am","69029180","São Raimundo","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029170,"br_am","69029170","Santo Antônio","Beco","Santo Antônio","l10n_br_data_base.city_112"
cep_69029260,"br_am","69029260","Professora Evangelina Browe","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69028333,"br_am","69028333","7","Rua","Flores","l10n_br_data_base.city_112"
cep_69028343,"br_am","69028343","5","Travessa","Flores","l10n_br_data_base.city_112"
cep_69028342,"br_am","69028342","4","Travessa","Flores","l10n_br_data_base.city_112"
cep_69028341,"br_am","69028341","3","Travessa","Flores","l10n_br_data_base.city_112"
cep_69029220,"br_am","69029220","Oswaldo Góes","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029000,"br_am","69029000","São Francisco","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69010110,"br_am","69010110","Monsenhor Coutinho","Rua","Centro","l10n_br_data_base.city_112"
cep_69029100,"br_am","69029100","Bessa","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029090,"br_am","69029090","Luiz de Camões","Avenida","Santo Antônio","l10n_br_data_base.city_112"
cep_69029080,"br_am","69029080","Raul de Azevedo","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029070,"br_am","69029070","Miguel Ribas","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029060,"br_am","69029060","Lauro Bittencourt","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029150,"br_am","69029150","Moacir de Souza Alves","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029041,"br_am","69029041","Soltur","Beco","Santo Antônio","l10n_br_data_base.city_112"
cep_69029160,"br_am","69029160","Marechal Bittencourt","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029300,"br_am","69029300","Cinco de Abril","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029010,"br_am","69029010","Leopoldo Neves","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029310,"br_am","69029310","Daria","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69028417,"br_am","69028417","18","Rua","Flores","l10n_br_data_base.city_112"
cep_69028416,"br_am","69028416","17","Rua","Flores","l10n_br_data_base.city_112"
cep_69028415,"br_am","69028415","16","Rua","Flores","l10n_br_data_base.city_112"
cep_69028414,"br_am","69028414","15","Rua","Flores","l10n_br_data_base.city_112"
cep_69029330,"br_am","69029330","José Bonifácio","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029050,"br_am","69029050","Aluísio Araújo","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029240,"br_am","69029240","São João","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69028324,"br_am","69028324","11","Rua","Flores","l10n_br_data_base.city_112"
cep_69029120,"br_am","69029120","Padre Agostinho Caballero Martin","Estrada","Santo Antônio","l10n_br_data_base.city_112"
cep_69029030,"br_am","69029030","São Tomé","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69008001,"br_am","69008001","Getúlio Vargas","Travessa","Colônia Antônio Aleixo","l10n_br_data_base.city_112"
cep_69010163,"br_am","69010163","Victor Civita","Beco","Centro","l10n_br_data_base.city_112"
cep_69005280,"br_am","69005280","Tenreiro Aranha","Praça","Centro","l10n_br_data_base.city_112"
cep_69005450,"br_am","69005450","dos Remédios","Praça","Centro","l10n_br_data_base.city_112"
cep_69010040,"br_am","69010040","Saldanha Marinho","Rua","Centro","l10n_br_data_base.city_112"
cep_69008060,"br_am","69008060","Doutor Menandro Tapajós","Rua","Colônia Antônio Aleixo","l10n_br_data_base.city_112"
cep_69008050,"br_am","69008050","Professor Azevedo","Rua","Colônia Antônio Aleixo","l10n_br_data_base.city_112"
cep_69008040,"br_am","69008040","do Planalto","Rua","Colônia Antônio Aleixo","l10n_br_data_base.city_112"
cep_69008030,"br_am","69008030","Nova República","Rua","Colônia Antônio Aleixo","l10n_br_data_base.city_112"
cep_69005200,"br_am","69005200","Doutor Almínio","Rua","Centro","l10n_br_data_base.city_112"
cep_69008010,"br_am","69008010","Central","Rua","Colônia Antônio Aleixo","l10n_br_data_base.city_112"
cep_69005203,"br_am","69005203","Waldemar Pedrosa","Praça","Centro","l10n_br_data_base.city_112"
cep_69005350,"br_am","69005350","Governador Vitório","Rua","Centro","l10n_br_data_base.city_112"
cep_69005460,"br_am","69005460","Baimá","Vila","Centro","l10n_br_data_base.city_112"
cep_69005360,"br_am","69005360","Henrique Antony","Rua","Centro","l10n_br_data_base.city_112"
cep_69005440,"br_am","69005440","Vivaldo Lima","Travessa","Centro","l10n_br_data_base.city_112"
cep_69005430,"br_am","69005430","Visconde de Mauá","Rua","Centro","l10n_br_data_base.city_112"
cep_69005420,"br_am","69005420","Taqueirinha","Rua","Centro","l10n_br_data_base.city_112"
cep_69005410,"br_am","69005410","Tamandaré","Travessa","Centro","l10n_br_data_base.city_112"
cep_69005400,"br_am","69005400","Quinze de Novembro","Rua","Centro","l10n_br_data_base.city_112"
cep_69005390,"br_am","69005390","Osvaldo Cruz","Praça","Centro","l10n_br_data_base.city_112"
cep_69008020,"br_am","69008020","do Amor","Rua","Colônia Antônio Aleixo","l10n_br_data_base.city_112"
cep_69005300,"br_am","69005300","Guilherme Moreira","Rua","Centro","l10n_br_data_base.city_112"
cep_69008330,"br_am","69008330","Senador Álvaro Maia","Rua","Colônia Antônio Aleixo","l10n_br_data_base.city_112"
cep_69008070,"br_am","69008070","Alberto Campainha","Rua","Colônia Antônio Aleixo","l10n_br_data_base.city_112"
cep_69008420,"br_am","69008420","Amazonino Mendes","Rua","Colônia Antônio Aleixo","l10n_br_data_base.city_112"
cep_69005260,"br_am","69005260","Heliodoro Balbi","Praça","Centro","l10n_br_data_base.city_112"
cep_69005340,"br_am","69005340","Gabriel Salgado","Rua","Centro","l10n_br_data_base.city_112"
cep_69005333,"br_am","69005333","Casimiro","Beco","Centro","l10n_br_data_base.city_112"
cep_69005330,"br_am","69005330","Frei José dos Inocentes","Rua","Centro","l10n_br_data_base.city_112"
cep_69005320,"br_am","69005320","Dom Pedro II","Praça","Centro","l10n_br_data_base.city_112"
cep_69036300,"br_am","69036300","Manoel Jefferson","Rua","Compensa","l10n_br_data_base.city_112"
cep_69005310,"br_am","69005310","Bernardo Ramos","Rua","Centro","l10n_br_data_base.city_112"
cep_69008000,"br_am","69008000","Getúlio Vargas","Avenida","Colônia Antônio Aleixo","l10n_br_data_base.city_112"
cep_69005290,"br_am","69005290","Adalberto Vale","Praça","Centro","l10n_br_data_base.city_112"
cep_69008090,"br_am","69008090","Danilo Areosa","Rua","Colônia Antônio Aleixo","l10n_br_data_base.city_112"
cep_69005270,"br_am","69005270","Marcílio Dias","Rua","Centro","l10n_br_data_base.city_112"
cep_69005370,"br_am","69005370","Monteiro de Souza","Rua","Centro","l10n_br_data_base.city_112"
cep_69005250,"br_am","69005250","Doutor Moreira","Rua","Centro","l10n_br_data_base.city_112"
cep_69005240,"br_am","69005240","do Comércio","Travessa","Centro","l10n_br_data_base.city_112"
cep_69005230,"br_am","69005230","Ribeiro Júnior","Praça","Centro","l10n_br_data_base.city_112"
cep_69005220,"br_am","69005220","Lima Bacuri","Rua","Centro","l10n_br_data_base.city_112"
cep_69005210,"br_am","69005210","Cabral","Travessa","Centro","l10n_br_data_base.city_112"
cep_69005313,"br_am","69005313","Carolina","Travessa","Centro","l10n_br_data_base.city_112"
cep_69010570,"br_am","69010570","Gilberto Mestrinho","Vila","Centro","l10n_br_data_base.city_112"
cep_69020070,"br_am","69020070","Leonardo Malcher","Avenida","Praça 14 de Janeiro","l10n_br_data_base.city_112"
cep_69020068,"br_am","69020068","Major Gabriel","Beco","Centro","l10n_br_data_base.city_112"
cep_69020066,"br_am","69020066","Jandira","Beco","Centro","l10n_br_data_base.city_112"
cep_69020065,"br_am","69020065","Gabriel","Beco","Centro","l10n_br_data_base.city_112"
cep_69020064,"br_am","69020064","Dona Raimunda","Beco","Centro","l10n_br_data_base.city_112"
cep_69020062,"br_am","69020062","Quércia","Beco","Centro","l10n_br_data_base.city_112"
cep_69020060,"br_am","69020060","Major Gabriel","Rua","Centro","l10n_br_data_base.city_112"
cep_69020054,"br_am","69020054","Cabral","Beco","Centro","l10n_br_data_base.city_112"
cep_69005380,"br_am","69005380","Nove de Novembro","Praça","Centro","l10n_br_data_base.city_112"
cep_69020050,"br_am","69020050","Ipixuna","Rua","Centro","l10n_br_data_base.city_112"
cep_69010370,"br_am","69010370","das Flores","Beco","Aparecida","l10n_br_data_base.city_112"
cep_69020033,"br_am","69020033","Joaquim Nabuco","Beco","Centro","l10n_br_data_base.city_112"
cep_69020031,"br_am","69020031","Joaquim Nabuco","Avenida","Centro","l10n_br_data_base.city_112"
cep_69020030,"br_am","69020030","Joaquim Nabuco","Avenida","Centro","l10n_br_data_base.city_112"
cep_69020020,"br_am","69020020","Walter Rayol","Rua","Centro","l10n_br_data_base.city_112"
cep_69020011,"br_am","69020011","Getúlio Vargas","Avenida","Centro","l10n_br_data_base.city_112"
cep_69020010,"br_am","69020010","Getúlio Vargas","Avenida","Centro","l10n_br_data_base.city_112"
cep_69020000,"br_am","69020000","Tarumã","Avenida","Praça 14 de Janeiro","l10n_br_data_base.city_112"
cep_69010340,"br_am","69010340","Doutor Antônio Corrêa","Rua","Aparecida","l10n_br_data_base.city_112"
cep_69020052,"br_am","69020052","Betel","Travessa","Centro","l10n_br_data_base.city_112"
cep_69010560,"br_am","69010560","Baependy","Vila","Centro","l10n_br_data_base.city_112"
cep_69010460,"br_am","69010460","Antônio Bittencourt","Praça","Centro","l10n_br_data_base.city_112"
cep_69028338,"br_am","69028338","14","Rua","Flores","l10n_br_data_base.city_112"
cep_69010450,"br_am","69010450","Coronel Salgado","Rua","Aparecida","l10n_br_data_base.city_112"
cep_69010550,"br_am","69010550","Resende","Vila","Aparecida","l10n_br_data_base.city_112"
cep_69010540,"br_am","69010540","Manoel Carvalho","Vila","Aparecida","l10n_br_data_base.city_112"
cep_69010530,"br_am","69010530","São Carlos","Beco","Aparecida","l10n_br_data_base.city_112"
cep_69010520,"br_am","69010520","Mariana","Beco","Aparecida","l10n_br_data_base.city_112"
cep_69010510,"br_am","69010510","dos Jovens","Beco","Aparecida","l10n_br_data_base.city_112"
cep_69010500,"br_am","69010500","da Dica","Beco","Aparecida","l10n_br_data_base.city_112"
cep_69010490,"br_am","69010490","Coronel Salgado","Beco","Aparecida","l10n_br_data_base.city_112"
cep_69020040,"br_am","69020040","Emílio Moreira","Rua","Praça 14 de Janeiro","l10n_br_data_base.city_112"
cep_69010020,"br_am","69010020","Joaquim Sarmento","Rua","Centro","l10n_br_data_base.city_112"
cep_69010470,"br_am","69010470","Frei Lourenço","Rua","Centro","l10n_br_data_base.city_112"
cep_69010580,"br_am","69010580","Herculano","Beco","Aparecida","l10n_br_data_base.city_112"
cep_69010440,"br_am","69010440","Brasil","Beco","Aparecida","l10n_br_data_base.city_112"
cep_69010430,"br_am","69010430","Xavier de Mendonça","Rua","Aparecida","l10n_br_data_base.city_112"
cep_69010420,"br_am","69010420","Wilkens de Matos","Rua","Aparecida","l10n_br_data_base.city_112"
cep_69010410,"br_am","69010410","da Indústria","Beco","Aparecida","l10n_br_data_base.city_112"
cep_69010400,"br_am","69010400","Gustavo Sampaio","Rua","Aparecida","l10n_br_data_base.city_112"
cep_69010390,"br_am","69010390","da Glória","Rua","Aparecida","l10n_br_data_base.city_112"
cep_69010380,"br_am","69010380","das Flores","Rua","Aparecida","l10n_br_data_base.city_112"
cep_69008080,"br_am","69008080","Nova","Rua","Colônia Antônio Aleixo","l10n_br_data_base.city_112"
cep_69010480,"br_am","69010480","Benjamin Silva","Rua","Aparecida","l10n_br_data_base.city_112"
cep_69027450,"br_am","69027450","do Livramento","Rua","Glória","l10n_br_data_base.city_112"
cep_69028340,"br_am","69028340","Bom Pastor","Rua","Flores","l10n_br_data_base.city_112"
cep_69029600,"br_am","69029600","União","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029590,"br_am","69029590","Ajuricaba","Travessa","Santo Antônio","l10n_br_data_base.city_112"
cep_69029580,"br_am","69029580","Fernando de Souza","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029570,"br_am","69029570","Zap","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029560,"br_am","69029560","São Paulo","Beco","Santo Antônio","l10n_br_data_base.city_112"
cep_69030100,"br_am","69030100","Isabel","Rua","Compensa","l10n_br_data_base.city_112"
cep_69030020,"br_am","69030020","Brasil","Rua","Compensa","l10n_br_data_base.city_112"
cep_69029610,"br_am","69029610","Serrão das Neves","Beco","Santo Antônio","l10n_br_data_base.city_112"
cep_69027460,"br_am","69027460","Moura Tapajós","Rua","São Raimundo","l10n_br_data_base.city_112"
cep_69029540,"br_am","69029540","do Areal","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69027440,"br_am","69027440","Lauro Machado","Rua","Glória","l10n_br_data_base.city_112"
cep_69027430,"br_am","69027430","da Favela","Beco","Glória","l10n_br_data_base.city_112"
cep_69027420,"br_am","69027420","Carneiro","Beco","Glória","l10n_br_data_base.city_112"
cep_69027410,"br_am","69027410","Santa Isabel","Rua","Glória","l10n_br_data_base.city_112"
cep_69027401,"br_am","69027401","Aprígio Correia","Beco","Glória","l10n_br_data_base.city_112"
cep_69027400,"br_am","69027400","Acrísio Corrêa","Rua","Glória","l10n_br_data_base.city_112"
cep_69028325,"br_am","69028325","2","Rua","Flores","l10n_br_data_base.city_112"
cep_69027382,"br_am","69027382","Bittencourt","Rua","Glória","l10n_br_data_base.city_112"
cep_69027490,"br_am","69027490","São Bento","Rua","Glória","l10n_br_data_base.city_112"
cep_69027381,"br_am","69027381","Antônio Bittencourt","Beco","Glória","l10n_br_data_base.city_112"
cep_69028323,"br_am","69028323","4","Rua","Flores","l10n_br_data_base.city_112"
cep_69029410,"br_am","69029410","Alfredo Moreira","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029400,"br_am","69029400","do Marisal","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029390,"br_am","69029390","Ipiranga","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029380,"br_am","69029380","Buenos Aires","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029370,"br_am","69029370","Artur Reis","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029360,"br_am","69029360","Socorro Dutra","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029351,"br_am","69029351","Osvaldo Aranha","Travessa","Santo Antônio","l10n_br_data_base.city_112"
cep_69029350,"br_am","69029350","Oswaldo Aranha","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69029601,"br_am","69029601","União","Beco","Santo Antônio","l10n_br_data_base.city_112"
cep_69030000,"br_am","69030000","Amazonas","Rua","Compensa","l10n_br_data_base.city_112"
cep_69027352,"br_am","69027352","São Francisco","Beco","São Raimundo","l10n_br_data_base.city_112"
cep_69030080,"br_am","69030080","São Lucas","Rua","São Jorge","l10n_br_data_base.city_112"
cep_69030071,"br_am","69030071","da Indústria","Beco","Compensa","l10n_br_data_base.city_112"
cep_69030070,"br_am","69030070","da Indústria","Rua","Compensa","l10n_br_data_base.city_112"
cep_69030060,"br_am","69030060","Darcy Vargas","Rua","Compensa","l10n_br_data_base.city_112"
cep_69030050,"br_am","69030050","Danilo de Matos Areosa","Rua","Compensa","l10n_br_data_base.city_112"
cep_69030040,"br_am","69030040","Carlos Gomes","Rua","Compensa","l10n_br_data_base.city_112"
cep_69030030,"br_am","69030030","Capitão Brás","Rua","Compensa","l10n_br_data_base.city_112"
cep_69029530,"br_am","69029530","São Paulo","Travessa","Santo Antônio","l10n_br_data_base.city_112"
cep_69030010,"br_am","69030010","Brasil","Beco","Compensa","l10n_br_data_base.city_112"
cep_69029450,"br_am","69029450","C","Rua","Santo Antônio","l10n_br_data_base.city_112"
cep_69027110,"br_am","69027110","Presidente Dutra","Rua","São Raimundo","l10n_br_data_base.city_112"
cep_69027510,"br_am","69027510","São João","Rua","Glória","l10n_br_data_base.city_112"
cep_69027501,"br_am","69027501","Sul América","Beco","Glória","l10n_br_data_base.city_112"
cep_69027500,"br_am","69027500","Sul América","Rua","Glória","l10n_br_data_base.city_112"
cep_69027290,"br_am","69027290","das Cacimbas","Rua","São Raimundo","l10n_br_data_base.city_112"
cep_69027571,"br_am","69027571","São Sebastião","Beco","São Raimundo","l10n_br_data_base.city_112"
cep_69049615,"br_am","69049615","F","Rua","Redenção","l10n_br_data_base.city_112"
cep_69027131,"br_am","69027131","João da Mata","Beco","São Raimundo","l10n_br_data_base.city_112"
cep_69027130,"br_am","69027130","João da Mata","Rua","São Raimundo","l10n_br_data_base.city_112"
cep_69027380,"br_am","69027380","Antônio Bittencourt","Praça","Glória","l10n_br_data_base.city_112"
cep_69027111,"br_am","69027111","Presidente Dutra","Travessa","São Raimundo","l10n_br_data_base.city_112"
cep_69027540,"br_am","69027540","do Rosário","Rua","São Raimundo","l10n_br_data_base.city_112"
cep_69027100,"br_am","69027100","Jerônimo Ribeiro","Rua","São Raimundo","l10n_br_data_base.city_112"
cep_69027090,"br_am","69027090","Graça Tiago","Beco","São Raimundo","l10n_br_data_base.city_112"
cep_69027080,"br_am","69027080","Graça Tiago","Rua","São Raimundo","l10n_br_data_base.city_112"
cep_69027301,"br_am","69027301","Central","Beco","São Raimundo","l10n_br_data_base.city_112"
cep_69027070,"br_am","69027070","Rego Barros","Rua","São Raimundo","l10n_br_data_base.city_112"
cep_69027150,"br_am","69027150","Primeiro de Maio","Beco","São Raimundo","l10n_br_data_base.city_112"
cep_69049614,"br_am","69049614","E","Rua","Redenção","l10n_br_data_base.city_112"
cep_69049613,"br_am","69049613","D","Rua","Redenção","l10n_br_data_base.city_112"
cep_69036621,"br_am","69036621","da Paz","Travessa","Santo Agostinho","l10n_br_data_base.city_112"
cep_69027120,"br_am","69027120","da Concórdia","Beco","São Raimundo","l10n_br_data_base.city_112"
cep_69027620,"br_am","69027620","da Glória","Rua","Glória","l10n_br_data_base.city_112"
cep_69030110,"br_am","69030110","da Paz","Rua","Compensa","l10n_br_data_base.city_112"
cep_69027351,"br_am","69027351","Padre Francisco","Praça","São Raimundo","l10n_br_data_base.city_112"
cep_69027350,"br_am","69027350","São Francisco","Rua","São Raimundo","l10n_br_data_base.city_112"
cep_69027340,"br_am","69027340","do Rosário","Beco","São Raimundo","l10n_br_data_base.city_112"
cep_69027330,"br_am","69027330","João Veiga","Beco","São Raimundo","l10n_br_data_base.city_112"
cep_69027320,"br_am","69027320","Ismael Benigno","Praça","São Raimundo","l10n_br_data_base.city_112"
cep_69027390,"br_am","69027390","São Francisco","Rua","Glória","l10n_br_data_base.city_112"
cep_69027560,"br_am","69027560","São Jorge","Beco","São Raimundo","l10n_br_data_base.city_112"
cep_69027650,"br_am","69027650","Matadouro","Beco","Glória","l10n_br_data_base.city_112"
cep_69027520,"br_am","69027520","Amazonas","Rua","São Raimundo","l10n_br_data_base.city_112"
cep_69027630,"br_am","69027630","dos Inocentes","Rua","Glória","l10n_br_data_base.city_112"
cep_69027530,"br_am","69027530","das Cacimbas","Beco","São Raimundo","l10n_br_data_base.city_112"
cep_69027610,"br_am","69027610","Cinco de Junho","Rua","Glória","l10n_br_data_base.city_112"
cep_69027600,"br_am","69027600","Belmiro Costa","Rua","Glória","l10n_br_data_base.city_112"
cep_69027590,"br_am","69027590","Vista Alegre","Rua","São Raimundo","l10n_br_data_base.city_112"
cep_69027580,"br_am","69027580","São Vicente","Rua","São Raimundo","l10n_br_data_base.city_112"
cep_69027470,"br_am","69027470","Plínio Ramos Coelho","Rua","Glória","l10n_br_data_base.city_112"
cep_69027570,"br_am","69027570","São Sebastião","Travessa","São Raimundo","l10n_br_data_base.city_112"
cep_69027480,"br_am","69027480","Coronel Salgado","Beco","Glória","l10n_br_data_base.city_112"
cep_69027550,"br_am","69027550","Santa Helena","Rua","São Raimundo","l10n_br_data_base.city_112"
cep_69027370,"br_am","69027370","Trinta e Um de Março","Rua","São Raimundo","l10n_br_data_base.city_112"
cep_69027640,"br_am","69027640","Lourival Muniz","Rua","Glória","l10n_br_data_base.city_112"
cep_69028347,"br_am","69028347","1","Rua","Flores","l10n_br_data_base.city_112"
cep_69028403,"br_am","69028403","4","Rua","Flores","l10n_br_data_base.city_112"
